"日付","始値","高値","安値","終値","前日比","出来高","売残","買残"
1989/10/11,1570,1580,1550,1550,,32000,,
1989/10/12,1610,1610,1560,1560,,7000,,
1989/10/13,1560,1630,1560,1630,,14000,,
1989/10/16,1550,1580,1550,1560,,10000,,
1989/10/17,1580,1600,1580,1580,,9000,,
1989/10/18,1580,1580,1560,1560,,6000,,
1989/10/19,1560,1560,1540,1540,,10000,,
1989/10/20,1540,1550,1470,1480,,29000,,
1989/10/23,1570,1570,1570,1570,,7000,,
1989/10/24,1600,1650,1600,1650,,28000,,
1989/10/25,1600,1600,1500,1500,,12000,,
1989/10/26,1640,1640,1630,1630,,13000,,
1989/10/27,1540,1550,1530,1550,,14000,,
1989/10/30,1560,1610,1560,1560,,5000,,
1989/11/01,1560,1560,1500,1500,,13000,,
1989/11/02,1510,1550,1510,1550,,4000,,
1989/11/06,1560,1560,1550,1550,,9000,,
1989/11/07,1550,1550,1510,1510,,19000,,
1989/11/08,1520,1520,1490,1500,,79000,,
1989/11/09,1510,1530,1500,1500,,10000,,
1989/11/10,1520,1530,1510,1510,,21000,,
1989/11/13,1510,1530,1500,1500,,12000,,
1989/11/14,1500,1500,1500,1500,,3000,,
1989/11/15,1490,1530,1480,1520,,30000,,
1989/11/16,1520,1520,1500,1500,,8000,,
1989/11/17,1510,1510,1500,1500,,12000,,
1989/11/20,1560,1560,1550,1550,,14000,,
1989/11/21,1550,1550,1500,1500,,7000,,
1989/11/24,1510,1550,1510,1530,,6000,,
1989/11/27,1530,1530,1500,1500,,11000,,
1989/11/28,1500,1500,1480,1480,,7000,,
1989/11/29,1500,1520,1500,1520,,6000,,
1989/11/30,1520,1560,1520,1520,,41000,,
1989/12/01,1520,1520,1510,1510,,4000,,
1989/12/04,1550,1550,1500,1530,,29000,,
1989/12/05,1520,1520,1480,1490,,11000,,
1989/12/06,1520,1520,1500,1510,,15000,,
1989/12/07,1520,1530,1520,1520,,48000,,
1989/12/08,1520,1550,1520,1540,,26000,,
1989/12/11,1550,1550,1510,1510,,20000,,
