"日付","始値","高値","安値","終値","前日比","出来高","売残","買残"
2022/04/05,3190,3890,2930,3890,,1081100,,
2022/04/06,4240,4590,4130,4590,,3537900,,
2022/04/07,4380,4715,3905,4400,,4076900,,
2022/04/08,4680,4750,3775,3940,,5389300,,
2022/04/11,3780,4280,3675,3785,,2833500,,
2022/04/12,3725,4045,3660,3800,,2433500,,
2022/04/13,3915,3930,3620,3780,,1207100,,
2022/04/14,3850,4480,3755,4480,,2562900,,
2022/04/15,4250,4280,3780,3780,,2153200,,
2022/04/18,3640,3735,3090,3190,,1121400,,
2022/04/19,3395,3560,3100,3215,,1824800,,
2022/04/20,3220,3295,2867,2917,,880600,,
2022/04/21,2840,2867,2624,2688,,520500,,
2022/04/22,2602,2908,2513,2733,,633800,,
2022/04/25,2629,2820,2565,2667,,592500,,
2022/04/26,2744,2795,2326,2326,,486900,,
2022/04/27,2226,2272,2137,2218,,244600,,
2022/04/28,2168,2209,2001,2003,,236600,,
