"日付","始値","高値","安値","終値","前日比","出来高","売残","買残"
2000/11/08,,,,,,,,
2000/11/09,,,,,,,,
2000/11/10,,,,,,,,
2000/12/12,143750,143750,123750,125000,,448,,
2000/12/13,124375,124375,102500,109375,,90,,
2000/12/14,106250,106250,103125,103125,,10,,
2000/12/15,103125,113125,98750,109375,,44,,
2000/12/18,109375,117500,109375,115625,,36,,
2000/12/19,115000,115000,108125,110625,,23,,
2000/12/20,107500,108125,106250,108125,,12,,
2000/12/21,107500,108750,105000,106250,,16,,
2000/12/22,104375,106250,103125,104375,,14,,
2000/12/25,104375,106250,104375,105625,,19,,
2000/12/26,106250,106250,101875,103125,,12,,
2000/12/27,101875,104375,96250,97500,,16,,
2000/12/28,98125,98125,93750,94375,,15,,
2000/12/29,95000,95000,95000,95000,,2,,
2001/01/04,98750,101250,96875,98750,,16,,
2001/01/05,100625,106250,99375,101250,,30,,
2001/01/09,96875,96875,93750,93750,,12,,
2001/01/10,95000,95000,92500,93750,,22,,
2001/01/11,93750,94375,86250,87500,,21,,
2001/01/12,87500,88125,86250,87500,,13,,
2001/01/15,88125,101250,85625,100625,,47,,
2001/01/16,100000,109375,98750,109375,,45,,
2001/01/17,109375,141250,106875,140625,,264,,
2001/01/18,139375,165625,139375,163750,,547,,
2001/01/19,167500,184375,156250,178750,,527,,
2001/01/22,178125,191875,177500,178125,,303,,
2001/01/23,179375,183125,167500,175000,,209,,
2001/01/24,175625,243750,171875,227500,,596,,
2001/01/25,234375,243750,218750,232500,,304,,
2001/01/26,225000,261250,212500,253125,,293,,
2001/01/29,256250,303125,250000,300000,,498,,
2001/01/30,300000,356250,300000,350000,,306,,
2001/01/31,343750,353125,306250,340625,,198,,
2001/02/01,328125,378125,293750,371875,,236,,
2001/02/02,375000,418750,371875,400000,,266,,
2001/02/05,393750,396875,334375,337500,,128,,
2001/02/06,331250,390625,318750,387500,,173,,
2001/02/07,393750,418750,365625,384375,,152,,
2001/02/08,368750,412500,362500,409375,,216,,
2001/02/09,415625,462500,409375,451875,,258,,
2001/02/13,446875,487500,428125,468750,,153,,
2001/02/14,475000,487500,461250,465625,,79,,
2001/02/15,471875,471875,425000,434375,,36,,
2001/02/16,437500,465625,431250,450000,,83,,
2001/02/19,450000,453125,437500,446875,,7,,
2001/02/20,440625,440625,417500,418750,,30,,
2001/02/21,412500,415625,356250,378125,,144,,
2001/02/22,362500,378125,346875,362500,,179,,
2001/02/23,353125,356250,315625,331250,,201,,
2001/02/26,334375,375000,334375,375000,,94,,
2001/02/27,375000,381250,362500,371875,,37,,
2001/02/28,356250,356250,343750,353125,,35,,
2001/03/01,337500,343750,293750,312500,,113,,
2001/03/02,293750,306250,262500,271875,,228,,
2001/03/05,262500,271875,257500,268750,,26,,
2001/03/06,275000,315625,275000,315625,,43,,
2001/03/07,321875,337500,312500,318750,,42,,
2001/03/08,325000,325000,312500,325000,,35,,
2001/03/09,321875,321875,309375,315625,,26,,
2001/03/12,300000,300000,287500,287500,,24,,
2001/03/13,250000,258750,234375,256250,,93,,
2001/03/14,256250,275000,234375,234375,,37,,
2001/03/15,193750,250000,193750,243750,,73,,
2001/03/16,256250,275000,243750,275000,,49,,
2001/03/19,265625,281250,262500,275000,,35,,
2001/03/21,278125,306250,273750,306250,,32,,
2001/03/22,300000,325000,300000,321875,,41,,
