"日付","始値","高値","安値","終値","前日比","出来高","売残","買残"
2021/10/01,683,693,583,667,,232900,,
2021/10/04,677,695,610,668,,194800,,
2021/10/05,668,670,620,668,,185300,,
2021/10/06,673,690,630,630,,81000,,
2021/10/07,638,641,613,613,,56300,,
2021/10/08,630,633,610,631,,92200,,
2021/10/11,621,660,616,648,,83200,,
2021/10/12,640,644,630,631,,37700,,
2021/10/13,633,636,615,621,,39500,,
2021/10/14,630,644,615,640,,63400,,
2021/10/15,637,643,628,641,,27400,,
2021/10/18,651,652,631,645,,53800,,
2021/10/19,645,652,631,648,,34600,,
2021/10/20,654,656,633,650,,61000,,
2021/10/21,640,643,628,634,,18400,,
2021/10/22,644,651,626,636,,160400,,
2021/10/25,637,643,632,633,,10800,,
2021/10/26,633,647,628,642,,24800,,
2021/10/27,646,646,634,645,,20200,,
2021/10/28,643,644,632,643,,24000,,
2021/10/29,647,688,630,686,,103800,,
2021/11/01,680,685,660,685,,54200,,
2021/11/02,685,688,675,676,,36100,,
2021/11/04,689,724,684,720,,142900,,
2021/11/05,725,748,716,729,,102900,,
2021/11/08,740,747,720,741,,87800,,
2021/11/09,740,741,720,738,,60200,,
2021/11/10,739,744,734,744,,57800,,
2021/11/11,745,770,741,759,,102200,,
2021/11/12,789,789,763,775,,113400,,
2021/11/15,799,909,797,850,,241600,,
2021/11/16,842,847,815,827,,82800,,
2021/11/17,827,827,747,747,,162900,,
2021/11/18,740,740,666,680,,207100,,
2021/11/19,666,677,650,673,,117000,,
2021/11/22,654,655,632,641,,111300,,
2021/11/24,650,655,637,645,,54700,,
2021/11/25,642,644,630,635,,116300,,
2021/11/26,629,635,609,628,,109300,,
2021/11/29,599,610,591,591,,161100,,
2021/11/30,589,590,568,577,,134700,,
2021/12/01,570,585,548,572,,129300,,
2021/12/02,556,572,495,511,,399300,,
2021/12/03,510,511,471,499,,322600,,
2021/12/06,491,507,453,465,,237200,,
2021/12/07,467,486,458,478,,234600,,
2021/12/08,488,499,466,475,,208900,,
2021/12/09,459,468,440,448,,307300,,
2021/12/10,433,439,398,414,,416900,,
2021/12/13,404,424,391,399,,171900,,
2021/12/14,398,399,373,387,,199400,,
2021/12/15,381,404,379,387,,144300,,
2021/12/16,395,402,376,393,,198600,,
2021/12/17,393,397,371,379,,162600,,
2021/12/20,376,383,371,379,,128300,,
2021/12/21,386,420,386,397,,274100,,
2021/12/22,421,475,421,463,,1003600,,
2021/12/23,471,481,411,424,,556700,,
2021/12/24,413,435,392,400,,405100,,
2021/12/27,404,407,385,387,,159500,,
2021/12/28,390,406,390,406,,118700,,
2021/12/29,414,453,410,423,,284200,,
2021/12/30,424,439,419,432,,115700,,
2022/01/04,436,440,423,427,,102000,,
2022/01/05,428,428,397,398,,186500,,
2022/01/06,393,393,367,375,,228700,,
2022/01/07,383,395,370,387,,151700,,
2022/01/11,394,400,385,400,,148500,,
2022/01/12,408,430,408,415,,165500,,
2022/01/13,413,418,404,404,,63400,,
2022/01/14,403,407,375,397,,154900,,
2022/01/17,393,398,390,395,,44300,,
2022/01/18,395,408,389,396,,58700,,
