"日付","始値","高値","安値","終値","前日比","出来高","売残","買残"
1999/12/20,2300,2510,2280,2500,,106000,,
1999/12/21,2500,2640,2460,2600,,53000,,
1999/12/22,2595,2595,2310,2310,,21000,,
1999/12/24,2355,2355,2100,2150,,39000,,
1999/12/27,2110,2170,2080,2130,,56000,,
1999/12/28,2210,2500,2170,2410,,63000,,
1999/12/29,2500,2680,2500,2650,,130000,,
1999/12/30,2640,2640,2440,2470,,26000,,
2000/01/04,2400,2420,2350,2355,,9000,,
2000/01/05,2200,2220,2150,2190,,37000,,
2000/01/06,2150,2230,2150,2160,,36000,,
2000/01/07,2170,2230,2100,2100,,33000,,
2000/01/11,2500,2500,2450,2450,,45000,,
2000/01/12,2300,2300,2200,2200,,22000,,
2000/01/13,2200,2220,2150,2160,,45000,,
2000/01/14,2185,2230,2100,2115,,44000,,
2000/01/17,2150,2200,2150,2150,,21000,,
2000/01/18,2150,2150,2105,2105,,14000,,
2000/01/19,2100,2100,2010,2010,,21000,,
2000/01/20,2035,2140,2035,2120,,16000,,
2000/01/21,2150,2300,2150,2300,,49000,,
2000/01/24,2300,2300,2200,2270,,20000,,
2000/01/25,2265,2265,2110,2110,,13000,,
2000/01/26,2110,2290,2110,2175,,19000,,
2000/01/27,2170,2265,2170,2230,,17000,,
2000/01/28,2280,2290,2170,2250,,60000,,
2000/01/31,2250,2250,2200,2210,,25000,,
2000/02/01,2210,2250,2210,2220,,22000,,
2000/02/02,2230,2290,2220,2290,,43000,,
2000/02/03,2300,2380,2300,2380,,33000,,
2000/02/04,2390,2470,2380,2420,,73000,,
2000/02/07,2450,2670,2390,2580,,148000,,
2000/02/08,2605,2630,2490,2505,,44000,,
2000/02/09,2505,2535,2450,2450,,24000,,
2000/02/10,2450,2450,2350,2450,,28000,,
2000/02/14,2350,2350,2210,2250,,37000,,
2000/02/15,2255,2260,2160,2160,,37000,,
2000/02/16,2260,2260,2160,2190,,16000,,
2000/02/17,2230,2350,2180,2350,,30000,,
2000/02/18,2390,2390,2230,2260,,21000,,
2000/02/21,2280,2510,2280,2510,,48000,,
2000/02/22,2550,2655,2460,2530,,182000,,
2000/02/23,2570,2570,2400,2400,,46000,,
2000/02/24,2480,2480,2350,2410,,22000,,
2000/02/25,2410,2430,2310,2430,,35000,,
2000/02/28,2470,2500,2400,2400,,21000,,
2000/02/29,2405,2435,2350,2435,,26000,,
2000/03/01,2500,2500,2355,2360,,42000,,
2000/03/02,2440,2500,2400,2480,,30000,,
2000/03/03,2500,2525,2400,2405,,36000,,
2000/03/06,2480,2480,2300,2350,,43000,,
2000/03/07,2335,2335,2295,2300,,16000,,
2000/03/08,2295,2295,2200,2240,,25000,,
2000/03/09,2210,2225,2170,2170,,44000,,
2000/03/10,2210,2210,2165,2165,,14000,,
2000/03/13,2150,2150,1910,1910,,60000,,
2000/03/14,1951,2000,1900,2000,,18000,,
2000/03/15,2000,2040,1980,2000,,26000,,
2000/03/16,2105,2105,2000,2040,,16000,,
2000/03/17,2140,2225,2090,2090,,17000,,
2000/03/21,2140,2150,2130,2150,,13000,,
2000/03/22,2295,2295,2135,2150,,5000,,
2000/03/23,2165,2240,2130,2150,,7000,,
2000/03/24,2150,2255,2150,2230,,26000,,
2000/03/27,2250,2250,2110,2110,,23000,,
2000/03/28,2135,2135,2070,2070,,16000,,
2000/03/29,2060,2150,2060,2150,,13000,,
2000/03/30,2155,2160,2100,2100,,14000,,
2000/03/31,2140,2200,2100,2200,,14000,,
2000/04/03,2105,2150,2040,2150,,19000,,
2000/04/04,2110,2110,2080,2100,,13000,,
2000/04/05,2100,2120,2070,2100,,13000,,
2000/04/06,2060,2060,2020,2020,,12000,,
2000/04/07,1950,2020,1950,2020,,10000,,
2000/04/10,2030,2055,2030,2055,,5000,,
2000/04/11,2060,2100,2060,2100,,12000,,
2000/04/12,2085,2150,2060,2150,,23000,,
2000/04/13,2125,2200,2055,2200,,24000,,
2000/04/14,2100,2190,2040,2190,,34000,,
2000/04/17,2030,2030,1900,1930,,99000,,
2000/04/18,1951,1960,1850,1850,,29000,,
2000/04/19,1911,1911,1900,1900,,4000,,
2000/04/20,1901,2000,1900,2000,,16000,,
2000/04/21,2000,2000,1930,1930,,13000,,
2000/04/24,1930,1995,1930,1990,,19000,,
2000/04/25,1990,2010,1941,1999,,26000,,
2000/04/26,2005,2200,2005,2200,,62000,,
2000/04/27,2200,2350,2200,2350,,79000,,
2000/04/28,2350,2530,2300,2450,,334000,,
2000/05/01,2520,2640,2500,2555,,296000,,
2000/05/02,2635,2635,2560,2560,,124000,,
2000/05/08,2600,2600,2495,2510,,25000,,
2000/05/09,2495,2500,2415,2415,,13000,,
2000/05/10,2410,2410,2290,2315,,14000,,
2000/05/11,2330,2390,2300,2350,,16000,,
2000/05/12,2405,2590,2400,2510,,68000,,
2000/05/15,2590,2640,2540,2600,,85000,,
2000/05/16,2480,2520,2400,2420,,56000,,
2000/05/17,2460,2460,2320,2400,,12000,,
2000/05/18,2310,2310,2260,2260,,11000,,
2000/05/19,2250,2290,2200,2200,,15000,,
2000/05/22,2200,2200,2010,2100,,12000,,
2000/05/23,2095,2095,2015,2030,,8000,,
2000/05/24,2030,2100,2025,2080,,17000,,
2000/05/25,2200,2200,2200,2200,,1000,,
2000/05/26,2150,2150,2070,2100,,5000,,
2000/05/29,2100,2170,2070,2070,,10000,,
2000/05/30,2100,2100,2075,2080,,10000,,
2000/05/31,2105,2130,2080,2110,,16000,,
2000/06/01,2075,2075,2050,2060,,13000,,
2000/06/02,2140,2140,2050,2050,,32000,,
2000/06/05,2100,2130,2100,2130,,4000,,
2000/06/06,2100,2100,2070,2070,,12000,,
2000/06/07,2075,2075,2070,2075,,10000,,
2000/06/08,2075,2080,2075,2080,,4000,,
2000/06/09,2080,2080,2050,2050,,14000,,
2000/06/12,2055,2065,2055,2065,,3000,,
2000/06/13,2060,2065,2055,2060,,7000,,
2000/06/14,2060,2100,2055,2055,,9000,,
2000/06/15,2050,2090,2025,2025,,13000,,
2000/06/16,2025,2025,1960,1960,,22000,,
2000/06/19,2100,2100,2000,2100,,7000,,
2000/06/20,2020,2050,2000,2050,,11000,,
2000/06/21,2090,2090,2050,2070,,9000,,
2000/06/22,2090,2100,2090,2100,,15000,,
2000/06/23,2100,2100,2005,2050,,9000,,
2000/06/26,2010,2300,1970,2300,,32000,,
2000/06/27,2300,2310,2250,2310,,46000,,
2000/06/28,2230,2260,2230,2250,,22000,,
2000/06/29,2280,2290,2200,2210,,18000,,
2000/06/30,2220,2260,2180,2250,,14000,,
2000/07/03,2250,2250,2230,2240,,22000,,
2000/07/04,2250,2400,2250,2400,,50000,,
2000/07/05,2400,2445,2345,2410,,48000,,
2000/07/06,2360,2380,2300,2350,,10000,,
