"日付","始値","高値","安値","終値","前日比","出来高","売残","買残"
1989/10/11,2260,2280,2210,2260,,257000,,
1989/10/12,2210,2230,2170,2220,,85000,,
1989/10/13,2160,2200,2160,2200,,40000,,
1989/10/16,2080,2100,2080,2090,,46000,,
1989/10/17,2120,2120,2090,2120,,58000,,
1989/10/18,2110,2120,2060,2060,,12000,,
1989/10/19,2070,2130,2060,2130,,77000,,
1989/10/20,2140,2140,2100,2140,,25000,,
1989/10/23,2130,2130,2080,2130,,22000,,
1989/10/24,2140,2160,2100,2110,,71000,,
1989/10/25,2110,2140,2100,2130,,40000,,
1989/10/26,2090,2100,2060,2060,,19000,,
1989/10/27,2050,2050,1990,2000,,41000,,
1989/10/30,1990,1990,1970,1970,,9000,,
1989/10/31,1970,1990,1960,1990,,17000,,
1989/11/01,1990,1990,1950,1970,,55000,,
1989/11/02,2000,2000,1970,1990,,7000,,
1989/11/06,2020,2040,1990,2020,,29000,,
1989/11/07,2020,2020,2000,2000,,5000,,
1989/11/08,2000,2000,1990,2000,,11000,,
1989/11/09,2000,2010,2000,2010,,9000,,
1989/11/10,2020,2020,1990,1990,,23000,,
1989/11/13,1990,1990,1950,1960,,5000,,
1989/11/14,1970,1990,1970,1990,,8000,,
1989/11/15,2000,2000,1960,1960,,27000,,
1989/11/16,1960,1960,1950,1950,,3000,,
1989/11/17,1950,1950,1930,1930,,5000,,
1989/11/20,1950,1950,1950,1950,,10000,,
1989/11/21,1920,2000,1920,2000,,24000,,
1989/11/22,2000,2000,2000,2000,,16000,,
1989/11/24,2000,2000,1950,1950,,12000,,
1989/11/27,1960,1960,1920,1930,,6000,,
1989/11/28,1920,1930,1850,1850,,101000,,
1989/11/29,1870,1890,1870,1870,,19000,,
1989/11/30,1880,1890,1880,1890,,39000,,
1989/12/01,1910,1960,1910,1930,,22000,,
1989/12/04,2000,2000,2000,2000,,11000,,
1989/12/05,2000,2000,1980,1980,,41000,,
1989/12/06,1990,2000,1990,2000,,49000,,
1989/12/07,2000,2000,1960,1980,,48000,,
1989/12/08,2000,2000,1980,1980,,19000,,
1989/12/11,1990,1990,1980,1980,,4000,,
1989/12/12,2000,2000,1970,1970,,20000,,
1989/12/13,1970,2020,1970,2000,,30000,,
1989/12/14,2010,2040,1980,2040,,58000,,
1989/12/15,2050,2080,2040,2080,,69000,,
1989/12/18,2080,2160,2060,2100,,132000,,
1989/12/19,2120,2140,2100,2100,,60000,,
1989/12/20,2100,2100,2050,2050,,20000,,
1989/12/21,2090,2090,2020,2020,,6000,,
1989/12/22,2010,2050,2000,2030,,23000,,
1989/12/25,2040,2100,2030,2100,,82000,,
1989/12/26,2100,2120,2060,2120,,52000,,
1989/12/27,2100,2130,2080,2080,,50000,,
1989/12/28,2120,2120,2100,2100,,49000,,
1989/12/29,2120,2150,2120,2120,,15000,,
1990/01/04,2150,2150,2120,2150,,18000,,
1990/01/05,2150,2200,2150,2190,,130000,,
1990/01/08,2180,2180,2140,2150,,48000,,
1990/01/09,2140,2160,2140,2160,,30000,,
